165,104,416.319,304.431
165,106,428.548,460.906
165,102,436.223,444.551
165,103,426.693,410.752
165,105,417.58,401.694
166,0,262.61,184.106
166,1,349.173,202.132
166,2,448.021,220.625
166,104,416.434,302.178
166,106,428.114,458.304
166,102,436.365,446.136
166,103,427.292,412.529
166,105,417.894,399.512
167,0,258.295,183.246
167,1,344.773,201.44
167,2,443.569,219.327
167,104,416.537,300.109
167,106,427.734,455.683
167,102,436.541,447.679
167,103,427.967,414.321
167,105,418.215,397.32
168,0,251.425,181.851
168,1,337.761,200.317
168,2,437.244,217.696
168,104,416.696,296.926
168,106,427.293,451.517
168,102,437.007,450.314
168,103,429.17,417.072
168,105,418.728,393.825
168,107,452.286,128.912
169,0,247.154,180.969
169,1,333.396,199.592
169,2,433.295,216.756
169,104,416.799,294.842
169,106,427.1,448.872
169,102,437.264,452.169
169,103,430.024,418.729
169,105,419.049,391.65
169,107,454.771,132.936
170,0,242.816,180.061
170,1,329.052,198.834
170,2,429.274,215.761
170,104,416.914,292.505
170,106,426.926,446.162
170,102,437.337,453.977
170,103,431.006,420.388
170,105,419.377,389.441
170,107,458.933,139.104
171,0,238.489,179.143
171,1,324.832,198.077
171,2,425.259,214.757
171,104,417.025,290.356
171,106,426.756,443.446
171,102,437.357,455.561
171,103,432.07,421.992
171,105,419.703,387.236
171,107,464.41,147.081
172,0,234.185,178.219
172,1,320.609,197.32
172,2,421.226,213.899
172,104,417.126,288.311
172,106,426.59,440.733
172,102,437.333,457.118
172,103,433.21,423.48
172,105,420.028,385.042
172,107,465.912,150.435
173,0,229.898,177.289
173,1,316.376,196.553
173,2,417.181,213.089
173,104,417.278,286.221
173,106,426.425,438.026
173,102,437.289,458.742
173,103,434.401,424.973
173,105,420.351,382.855
173,107,465.236,151.347
174,0,225.649,176.359
174,1,312.152,195.782
174,2,413.122,212.299
174,104,417.464,283.955
174,106,426.262,435.336
174,102,437.211,460.634
174,103,435.492,426.484
174,105,420.671,380.685
174,107,464.532,152.316
175,0,221.408,175.407
175,1,307.908,195.002
175,2,409.042,211.538
175,104,417.577,281.749
175,106,426.125,432.633
175,102,437.134,462.495
175,103,436.429,428.083
175,105,420.99,378.515
175,107,464.057,153.764
176,0,217.182,174.418
176,1,303.65,194.217
176,2,404.947,210.797
176,104,417.697,279.338
176,106,426.044,429.91
176,102,437.055,464.112
176,103,437.092,429.841
176,105,421.31,376.349
176,107,463.756,155.695
177,0,212.936,173.408
177,1,299.35,193.422
177,2,400.798,210.069
177,104,417.798,277.292
177,106,425.963,427.17
177,102,436.949,465.769
177,103,437.402,431.581
177,105,421.631,374.17
177,107,463.55,158.033
178,0,208.677,172.377
178,1,295.02,192.614
178,2,396.612,209.355
178,104,417.906,275.118
178,106,425.878,424.419
178,102,436.843,467.453
178,103,437.453,433.404
178,105,421.954,371.982
178,107,463.4,160.447
179,0,204.393,171.328
179,1,290.647,191.796
179,2,392.374,208.647
179,104,418.023,272.743
179,106,425.791,421.647
179,102,436.67,469.356
179,103,437.362,435.265
179,105,422.279,369.78
179,107,463.275,162.887
180,0,200.195,170.29
180,1,286.348,190.987
180,2,388.193,207.958
180,104,418.134,270.503
180,106,425.703,418.927
180,102,436.563,471.138
180,103,437.191,437.112
180,105,422.598,367.621
180,107,463.151,165.229
181,0,195.991,169.246
181,1,282.032,190.175
181,2,383.984,207.27
181,104,418.231,268.563
181,106,425.616,416.198
181,102,436.381,472.752
181,103,436.969,438.953
181,105,422.918,365.455
181,107,463.207,167.772
182,0,191.794,168.194
182,1,277.711,189.361
182,2,379.795,206.608
182,104,418.333,266.514
182,106,425.53,413.469
182,102,436.155,474.383
182,103,436.711,440.755
182,105,423.239,363.292
182,107,463.033,170.119
183,0,187.58,167.132
183,1,273.372,188.542
183,2,375.564,205.936
183,104,418.443,264.308
183,106,425.443,410.728
183,102,435.919,476.102
183,103,436.417,442.562
183,105,423.559,361.122
183,107,462.845,172.42
184,0,183.398,166.074
184,1,269.058,187.725
184,2,371.337,205.255
184,104,418.55,262.144
184,106,425.355,408.009
184,102,435.656,478.058
184,103,436.09,444.356
184,105,423.878,358.967
184,107,462.639,174.636
185,0,179.218,165.006
185,1,264.738,186.895
185,2,367.077,204.576
185,104,418.649,260.148
185,106,425.294,405.279
185,102,435.029,480.161
185,103,435.732,446.148
185,105,424.196,356.812
185,107,462.433,176.853
186,0,175.014,163.927
186,1,260.392,186.049
186,2,362.774,203.886
186,104,418.747,258.189
186,106,425.291,402.519
186,102,434.548,481.951
186,103,435.352,447.943
186,105,424.517,354.644
186,107,462.221,179.085
187,0,170.825,162.832
187,1,256.062,185.194
187,2,358.453,203.185
187,104,418.847,256.167
187,106,425.288,399.765
187,102,434.3,483.597
187,103,434.954,449.734
187,105,424.836,352.479
187,107,462.008,181.313
188,0,166.636,161.726
188,1,251.724,184.326
188,2,354.105,202.478
188,104,418.96,253.887
188,106,425.284,397.003
188,102,434.095,485.229
188,103,434.543,451.526
188,105,425.157,350.309
188,107,461.794,183.546
189,0,162.419,160.6
189,1,247.374,183.444
189,2,349.755,201.779
189,104,419.076,251.73
189,106,425.277,394.23
189,102,433.841,487.177
189,103,434.12,453.327
189,105,425.479,348.128
189,107,461.578,185.792
190,0,158.231,159.475
190,1,243.057,182.557
190,2,345.41,201.072
190,104,419.177,249.682
190,106,425.27,391.471
190,102,433.613,489.015
190,103,433.703,455.086
190,105,425.802,345.961
190,107,461.363,188.03
191,0,154.102,158.36
191,1,238.794,181.668
191,2,341.107,200.369
191,104,419.278,247.644
191,106,425.262,388.745
191,102,433.446,490.566
191,103,433.285,456.81
191,105,426.118,343.819
191,107,461.152,190.244
192,0,149.957,157.242
192,1,234.542,180.77
192,2,336.803,199.626
192,104,419.386,245.465
192,106,425.255,386.022
192,102,433.275,492.109
192,103,432.864,458.535
192,105,426.435,341.68
192,107,460.946,192.463
193,0,145.604,156.073
193,1,230.076,179.816
193,2,332.272,198.82
193,104,419.504,243.09
193,106,425.247,383.16
193,102,433.074,493.825
193,103,432.426,460.342
193,105,426.767,339.429
193,107,460.728,194.797
194,0,141.456,154.958
194,1,225.823,178.898
194,2,327.944,198.041
194,104,419.618,240.773
194,106,425.238,380.429
194,102,432.85,495.741
194,103,432.028,462.054
194,105,427.085,337.282
194,107,460.52,197.027
195,0,137.291,153.842
195,1,221.563,177.968
195,2,323.595,197.249
195,104,419.725,238.646
195,106,425.23,377.687
195,102,432.615,497.708
195,103,431.624,463.769
195,105,427.404,335.129
195,107,460.311,199.264
196,0,133.107,152.722
196,1,217.292,177.026
196,2,319.223,196.455
196,104,419.835,236.577
196,106,425.224,374.939
196,102,432.39,499.416
196,103,431.217,465.491
196,105,427.724,332.968
196,107,460.101,201.515
197,0,128.94,151.611
197,1,213.042,176.049
197,2,315.042,195.69
197,104,419.972,234.279
197,106,425.218,372.197
197,102,432.163,501.115
197,103,430.81,467.208
197,105,428.043,330.813
197,107,459.903,203.769
198,0,124.801,150.511
198,1,208.845,175.056
198,2,310.901,194.925
198,104,420.103,232.117
198,106,425.208,369.472
198,102,431.908,502.852
198,103,430.417,468.901
198,105,428.358,328.669
198,107,459.732,206.035
199,0,120.584,149.396
199,1,204.752,174.069
199,2,306.672,194.138
199,104,420.229,230.022
199,106,425.201,366.705
199,102,431.657,504.762
199,103,429.878,470.697
199,105,428.68,326.494
199,107,459.558,208.337
200,0,116.27,148.259
200,1,200.573,173.052
200,2,302.32,193.325
200,104,420.354,227.945
200,106,425.193,363.871
200,102,431.38,507.047
200,103,429.265,472.566
200,105,429.011,324.267
200,107,459.378,210.696
201,0,111.947,147.122
201,1,196.367,172.02
201,2,298.137,192.539
201,104,420.484,225.765
201,106,425.186,361.032
201,102,431.08,509.478
201,103,428.664,474.438
201,105,429.34,322.033
201,107,459.198,213.057
202,0,107.655,145.998
202,1,192.164,170.981
202,2,293.986,191.754
202,104,420.661,223.519
202,106,425.177,358.212
202,102,430.815,511.624
202,103,427.789,476.451
202,105,429.669,319.82
202,107,459.017,215.404
203,0,103.438,144.895
203,1,188.021,169.941
203,2,289.884,190.984
203,104,420.834,221.515
203,106,425.17,355.445
203,102,430.638,513.019
203,103,426.927,478.411
203,105,429.989,317.641
203,107,458.84,217.71
204,0,99.2219,143.803
204,1,183.864,168.891
204,2,285.77,190.21
204,104,420.994,219.596
204,106,425.162,352.687
204,102,430.511,514.059
204,103,426.312,480.216
204,105,430.311,315.474
204,107,458.662,220.009
205,0,95.0201,142.72
205,1,179.69,167.822
205,2,281.619,189.426
205,104,421.155,217.632
205,106,425.154,349.924
205,102,430.424,514.786
205,103,425.744,482.007
205,105,430.633,313.302
205,107,458.486,222.313
206,0,90.7722,141.628
206,1,175.453,166.73
206,2,277.394,188.629
206,104,421.327,215.461
206,106,425.145,347.131
206,102,430.365,515.272
206,103,425.195,483.811
206,105,430.959,311.108
206,107,458.308,224.644
207,0,86.6288,140.339
207,1,171.22,165.635
207,2,273.163,187.826
207,104,421.511,213.266
207,106,425.138,344.349
207,102,430.329,515.58
207,103,424.659,485.602
207,105,431.282,308.921
207,107,458.132,226.97
208,0,82.6242,138.802
208,1,166.974,164.531
208,2,268.897,187.004
208,104,421.679,211.236
208,106,425.128,341.562
208,102,430.306,515.77
208,103,424.128,487.399
208,105,431.607,306.731
208,107,457.96,229.303
209,0,78.6687,137.179
209,1,162.719,163.42
209,2,264.605,186.165
209,104,421.845,209.197
209,106,425.121,338.773
209,102,430.294,515.892
209,103,423.597,489.209
209,105,431.932,304.539
209,107,457.806,231.655
210,0,74.7105,135.496
210,1,158.46,162.304
210,2,260.289,185.312
210,104,422.015,207.071
210,106,425.113,335.978
210,102,430.286,515.97
210,103,423.059,491.035
210,105,432.257,302.343
210,107,457.694,234.04
211,0,70.7181,133.755
211,1,154.155,161.157
211,2,255.914,184.435
211,104,422.202,204.769
211,106,425.103,333.153
211,102,430.285,515.971
211,103,422.513,492.9
211,105,432.586,300.122
211,107,457.578,236.446
212,0,64.7733,131.091
212,1,147.654,159.631
212,2,249.353,183.095
212,104,422.481,201.293
212,106,425.092,328.936
212,102,430.286,515.97
212,103,421.711,495.708
212,105,433.075,296.804
212,107,457.4,240.039
212,108,394.891,503.288
213,0,60.8355,129.285
213,1,143.238,159.175
213,2,244.982,182.19
213,104,422.65,199.284
213,106,425.084,326.131
213,102,430.256,516.008
213,103,421.188,497.58
213,105,433.402,294.601
213,107,457.279,242.425
213,108,398.459,500.873
214,0,56.8377,127.428
214,1,138.614,159.348
214,2,240.526,181.253
214,104,422.849,197.136
214,106,425.076,323.282
214,108,404.382,496.905
214,103,420.596,499.469
214,105,433.734,292.361
214,107,457.155,244.852
215,0,53.089,125.664
215,1,133.971,160.189
215,2,236.353,180.363
215,104,423.127,194.903
215,106,425.068,320.494
215,108,412.075,491.675
215,103,420.017,501.322
215,105,434.057,290.169
215,107,457.034,247.224
216,0,49.357,123.889
216,1,129.007,161.593
216,2,232.178,179.465
216,104,423.404,192.772
216,106,425.061,317.705
216,108,414.555,489.383
216,103,419.435,503.179
216,105,434.381,287.975
216,107,456.914,249.598
217,0,45.6021,122.093
217,1,123.684,163.487
217,2,227.915,178.538
217,104,423.654,190.928
217,106,425.053,314.913
217,108,413.975,488.579
217,103,418.961,504.674
217,105,434.704,285.782
217,107,456.793,251.973
218,0,41.8731,120.296
218,1,118.062,165.666
218,2,223.504,177.572
218,104,423.888,188.997
218,106,425.045,312.161
218,108,413.343,487.312
218,103,418.57,505.921
218,105,435.024,283.616
218,107,456.674,254.316
219,0,38.099,118.491
219,1,111.989,167.947
219,2,218.71,176.471
219,104,424.14,186.91
219,106,425.038,309.39
219,108,413.065,485.707
219,103,418.19,507.147
219,105,435.348,281.438
219,107,456.554,256.676
220,0,34.1999,116.752
220,1,105.442,170.178
220,2,213.326,175.201
220,104,424.405,184.833
220,106,425.031,306.577
220,108,413.002,484.132
220,103,417.86,508.198
220,105,435.673,279.228
220,107,456.433,259.068
221,0,29.8399,114.976
221,1,97.9565,172.406
221,2,206.664,173.603
221,104,424.672,182.751
221,106,425.021,303.507
221,108,413.123,482.121
221,103,417.61,508.996
221,105,436.03,276.813
221,107,456.299,261.682
222,0,26.1717,113.652
222,1,90.9439,174.135
222,2,199.892,171.951
222,104,424.902,180.889
222,106,425.013,300.712
222,108,413.365,479.894
222,103,417.447,509.514
222,105,436.355,274.615
222,107,456.179,264.06
223,0,24.2238,112.898
223,1,83.8068,175.5
223,2,192.566,170.136
223,104,425.134,178.967
223,106,425.005,297.946
223,108,413.752,477.549
223,103,417.299,509.988
223,105,436.677,272.442
223,107,456.06,266.414
224,0,23.946,112.79
224,1,76.4715,176.515
224,2,185.418,168.339
224,104,425.394,176.797
224,106,424.998,295.163
224,108,414.314,475.089
224,103,417.189,510.339
224,105,437.001,270.253
224,107,455.939,268.783
225,0,24.1449,112.873
225,1,69.1293,176.847
225,2,179.107,166.728
225,104,425.653,174.813
225,106,424.99,292.4
225,108,414.688,472.744
225,103,417.113,510.585
225,105,437.32,268.08
225,107,455.818,271.134
226,0,24.1532,112.898
226,1,61.8142,176.443
226,2,173.467,165.272
226,104,425.893,172.928
226,106,424.983,289.624
226,108,415.092,470.373
226,103,417.06,510.756
226,105,437.643,265.898
226,107,455.699,273.498
227,0,23.9736,112.835
227,1,54.3855,175.654
227,2,168.209,163.905
227,104,426.131,170.971
227,106,424.976,286.833
227,108,415.673,467.909
227,103,417.06,510.757
227,105,437.969,263.703
227,107,455.578,275.872
228,0,23.3006,112.576
228,1,46.9212,174.662
228,2,163.002,162.544
228,104,426.377,168.858
228,106,424.967,284.055
228,108,416.066,465.547
228,103,417.053,510.76
228,105,438.293,261.52
228,107,455.458,278.237
229,0,21.7602,112.108
229,1,39.54,173.565
229,2,157.894,161.188
229,104,426.574,166.734
229,106,424.96,281.33
229,108,416.356,463.278
229,103,417.055,510.76
229,105,438.611,259.378
229,107,455.34,280.555
230,0,19.2527,111.52
230,1,31.8587,172.346
230,2,152.566,159.761
230,104,426.64,164.279
230,106,424.952,278.51
230,108,416.595,460.956
230,107,455.216,282.956
230,105,438.938,257.161
231,0,16.0341,110.846
231,1,24.1871,171.088
231,2,147.144,158.306
231,104,426.682,162.158
231,106,424.943,275.704
231,108,416.81,458.655
231,107,455.095,285.343
231,105,439.263,254.954
232,0,12.1769,110.117
232,1,16.2509,169.765
232,2,141.413,156.765
232,104,426.258,159.465
232,106,424.934,272.811
232,108,417.016,456.287
232,107,454.968,287.804
232,105,439.6,252.682
233,0,8.12838,109.431
233,1,8.6504,168.486
233,2,135.791,155.255
233,104,426.269,157.123
233,106,424.927,270.046
233,108,417.209,454.024
233,107,454.849,290.158
233,105,439.92,250.507
234,0,3.79615,108.758
234,1,0.969798,167.204
234,2,129.978,153.708
234,104,426.299,154.524
234,106,424.918,267.258
234,108,417.399,451.743
234,107,454.728,292.53
234,105,440.246,248.315
235,2,124.06,152.139
235,104,426.286,152.678
235,106,424.909,264.489
235,108,417.585,449.477
235,107,454.61,294.886
235,105,440.567,246.139
236,2,117.728,150.464
236,104,426.262,152.146
236,106,424.9,261.593
236,108,417.73,447.124
236,107,454.484,297.349
236,105,440.903,243.863
237,2,111.597,148.85
237,104,426.261,151.933
237,106,424.891,258.826
237,108,417.858,444.874
237,107,454.365,299.704
237,105,441.225,241.687
238,2,105.415,147.234
238,104,426.262,151.837
238,106,424.875,256.067
238,108,417.988,442.63
238,107,454.245,302.05
238,105,441.545,239.522
239,2,99.0649,145.589
239,104,426.302,151.03
239,106,424.859,253.314
239,108,418.119,440.388
239,107,454.126,304.386
239,105,441.865,237.363
240,2,92.2718,143.846
240,104,426.366,149.377
240,106,424.841,250.528
240,108,418.264,438.107
240,107,454.007,306.755
240,105,442.188,235.177
241,2,85.0798,142.006
241,104,426.371,149.078
241,106,424.825,247.764
241,108,418.438,435.833
241,107,453.886,309.103
241,105,442.507,233.006
242,2,77.4108,140.043
242,104,426.361,149.068
242,106,424.811,245.017
242,108,418.61,433.571
242,107,453.766,311.437
242,105,442.827,230.851
243,2,69.3568,138.004
243,105,443.142,228.712
243,106,424.795,242.294
243,108,418.838,431.308
243,107,453.649,313.75
244,2,60.9332,135.885
244,105,443.476,226.597
244,106,424.78,239.581
244,108,419.079,429.049
244,107,453.533,316.054
245,2,51.9843,133.733
245,105,443.856,224.475
245,106,424.765,236.823
245,108,419.322,426.753
245,107,453.411,318.394
246,2,41.7765,132.134
246,105,444.274,222.167
246,106,424.747,233.817
246,108,419.583,424.247
246,107,453.28,320.946
247,2,31.1743,132.072
247,105,444.699,219.797
247,106,424.73,230.732
247,108,419.849,421.675
247,107,453.147,323.566
248,2,21.0874,133.53
248,105,445.102,217.546
248,106,424.727,227.81
248,108,420.101,419.229
248,107,453.021,326.054
249,2,11.0973,135.707
249,105,445.492,215.364
249,106,424.746,224.986
249,108,420.344,416.855
249,107,452.9,328.471
250,2,1.17548,138.282
250,105,445.877,213.212
250,106,424.819,222.237
250,108,420.583,414.51
250,107,452.777,330.854
