36,101,518.342,282.516,-1382.14,-377.084,36.6871
36,102,777.458,482.764,-1384.57,-406.733,36.6418
36,103,356.526,331.102,-1393.44,-367.493,37.0637
36,104,539.668,350.147,-1386.19,-381.977,36.7038
36,105,885.07,265.905,-1362.81,-404.706,36.5968
36,106,789.816,479.443,-1383.71,-407.522,36.6493
36,107,433.511,320.585,-1389.16,-372.366,36.6986
36,108,506.059,535.099,-1401.9,-388.212,36.6144
36,109,562.919,179.003,-1372.15,-375.587,36.699
36,110,435.027,273.471,-1385.54,-370.172,36.6543
37,0,702.826,351.834,-1378.24,-394.774,36.2796,303.047,0.0113045
37,1,702.99,608.912,-1398.22,-407.485,36.2234,302.371,6.0015
37,2,756.155,523.685,-1388.89,-407.482,36.2525,303.08,4.87638
37,100,715.419,271.936,-1371.69,-391.803,36.681
37,101,516.338,282.036,-1382.2,-376.905,36.6859
37,102,777.466,482.709,-1384.57,-406.73,36.6418
37,103,353.575,330.576,-1393.52,-367.276,37.0826
37,104,540.094,348.802,-1386.07,-381.945,36.7039
37,105,887.507,265.643,-1362.66,-404.894,36.5857
37,106,788.299,478.169,-1383.69,-407.341,36.6517
37,107,433.557,322.822,-1389.33,-372.477,36.6986
37,108,507.37,533.767,-1401.73,-388.25,36.6188
37,109,565.074,179.118,-1372.05,-375.758,36.6988
37,110,435.102,275.657,-1385.7,-370.288,36.6584
38,0,702.825,351.837,-1378.24,-394.774,36.2794,303.041,0.00434688
38,1,703.069,600.957,-1397.58,-407.076,36.2442,302.391,6.06007
38,2,756.07,516.957,-1388.37,-407.146,36.2506,303.089,4.88126
38,100,715.513,271.953,-1371.68,-391.811,36.6811
38,101,514.412,281.467,-1382.25,-376.728,36.6846
38,102,777.342,482.332,-1384.55,-406.702,36.6422
38,103,350.834,330.085,-1393.6,-367.073,37.0992
38,104,540.547,347.372,-1385.94,-381.912,36.7039
38,105,889.874,265.39,-1362.51,-405.077,36.5748
38,106,786.869,476.877,-1383.66,-407.165,36.6542
38,107,433.601,324.733,-1389.47,-372.572,36.6986
38,108,508.392,532.725,-1401.6,-388.28,36.6219
38,109,567.171,179.225,-1371.96,-375.925,36.6988
38,110,435.163,277.785,-1385.86,-370.4,36.6627
39,0,702.824,351.836,-1378.24,-394.774,36.2795,303.04,0.00464744
39,1,703.102,592.736,-1396.92,-406.662,36.2551,302.416,6.11312
39,2,755.984,510.214,-1387.85,-406.809,36.2485,303.097,4.88391
39,100,715.512,271.953,-1371.68,-391.811,36.681
39,101,512.5,280.827,-1382.3,-376.549,36.6831
39,102,776.941,481.586,-1384.51,-406.634,36.6435
39,103,347.634,329.507,-1393.7,-366.833,37.1161
39,104,541.127,345.539,-1385.78,-381.869,36.704
39,105,892.242,265.137,-1362.36,-405.26,36.564
39,106,785.465,475.556,-1383.63,-406.99,36.6569
39,107,433.65,326.706,-1389.62,-372.67,36.6986
39,108,509.339,531.757,-1401.48,-388.307,36.6228
39,109,569.272,179.333,-1371.86,-376.093,36.6987
39,110,435.207,279.919,-1386.02,-370.512,36.6671
40,0,702.824,351.836,-1378.24,-394.774,36.2794,303.04,0.00486626
40,1,703.138,584.454,-1396.27,-406.246,36.2656,302.435,6.15951
40,2,755.895,503.493,-1387.34,-406.473,36.2467,303.105,4.88501
40,100,715.513,271.953,-1371.68,-391.811,36.6809
40,101,510.601,280.169,-1382.34,-376.369,36.6816
40,102,776.55,480.719,-1384.46,-406.56,36.6453
40,103,344.354,328.919,-1393.8,-366.593,37.1369
40,104,541.657,343.867,-1385.62,-381.83,36.7041
40,105,894.598,264.886,-1362.21,-405.442,36.5532
40,106,784.07,474.23,-1383.6,-406.816,36.6595
40,107,433.699,328.748,-1389.77,-372.771,36.6986
40,108,510.304,530.771,-1401.35,-388.334,36.6238
40,109,571.369,179.437,-1371.77,-376.259,36.6987
40,110,435.234,282.051,-1386.18,-370.622,36.6715
41,0,702.823,351.837,-1378.24,-394.774,36.2794,303.04,0.00493121
41,1,703.181,576.219,-1395.62,-405.834,36.2757,302.445,6.1965
41,2,755.807,496.87,-1386.83,-406.141,36.2454,303.112,4.88563
41,100,715.512,271.954,-1371.68,-391.811,36.6809
41,101,508.73,279.554,-1382.39,-376.193,36.6792
41,102,776.008,479.668,-1384.41,-406.466,36.6474
41,103,341.414,328.393,-1393.88,-366.379,37.1552
41,104,542.115,342.421,-1385.49,-381.797,36.7042
41,105,896.918,264.639,-1362.06,-405.622,36.5425
41,106,782.7,472.918,-1383.57,-406.644,36.6621
41,107,433.765,330.913,-1389.93,-372.88,36.6986
41,108,511.504,529.54,-1401.2,-388.368,36.6252
41,109,573.437,179.535,-1371.68,-376.424,36.6987
41,110,435.246,284.154,-1386.33,-370.729,36.6758
42,0,702.824,351.837,-1378.24,-394.774,36.2794,303.04,0.00513349
42,1,703.193,567.759,-1394.96,-405.413,36.2818,302.454,6.22667
42,2,755.718,490.163,-1386.31,-405.805,36.2447,303.119,4.88569
42,100,715.512,271.954,-1371.68,-391.811,36.6809
42,101,506.812,279.012,-1382.44,-376.016,36.6767
42,102,775.488,478.56,-1384.35,-406.37,36.6498
42,103,338.556,327.882,-1393.97,-366.169,37.1721
42,104,542.553,341.04,-1385.37,-381.765,36.7043
42,105,899.267,264.387,-1361.91,-405.804,36.5317
42,106,781.308,471.589,-1383.54,-406.47,36.6648
42,107,433.834,332.79,-1390.07,-372.975,36.6986
42,108,512.771,528.244,-1401.04,-388.405,36.6271
42,109,575.534,179.633,-1371.58,-376.59,36.6987
42,110,435.248,286.288,-1386.49,-370.837,36.6803
43,0,702.824,351.837,-1378.24,-394.774,36.2794,303.04,0.00480202
43,1,703.17,559.278,-1394.3,-404.996,36.2805,302.457,6.25053
43,2,755.615,483.576,-1385.8,-405.47,36.247,303.134,4.88297
43,100,715.512,271.954,-1371.68,-391.811,36.6809
43,101,504.899,278.589,-1382.5,-375.846,36.6745
43,102,775.193,477.41,-1384.28,-406.289,36.6522
43,103,336.057,327.403,-1394.05,-365.958,37.1711
43,104,543.027,339.545,-1385.23,-381.73,36.7043
43,105,901.581,264.138,-1361.76,-405.984,36.521
43,106,779.954,470.259,-1383.5,-406.298,36.6674
43,107,433.916,334.51,-1390.19,-373.063,36.6986
43,108,513.835,527.157,-1400.9,-388.435,36.6288
43,109,577.602,179.725,-1371.49,-376.754,36.6987
43,110,435.243,288.399,-1386.65,-370.943,36.6846
44,0,702.824,351.836,-1378.24,-394.774,36.2794,303.04,0.00550523
44,1,703.157,550.712,-1393.64,-404.574,36.2802,302.459,6.03232
44,2,755.503,476.717,-1385.28,-405.12,36.2497,303.148,4.87971
44,100,715.512,271.954,-1371.68,-391.811,36.6809
44,101,502.883,278.241,-1382.57,-375.671,36.6725
44,102,774.849,476.089,-1384.19,-406.196,36.6548
44,103,332.677,326.794,-1394.15,-365.71,37.1904
44,104,543.615,337.692,-1385.06,-381.687,36.7044
44,105,903.988,263.882,-1361.61,-406.171,36.5099
44,106,779.022,469.044,-1383.46,-406.165,36.6703
44,107,434.005,336.332,-1390.32,-373.157,36.6986
44,108,514.85,526.121,-1400.77,-388.464,36.6303
44,109,579.778,179.819,-1371.39,-376.927,36.6987
44,110,435.232,290.571,-1386.82,-371.052,36.6892
45,0,702.824,351.837,-1378.24,-394.774,36.2794,303.039,0.00443104
45,1,703.152,542.987,-1393.04,-404.193,36.281,302.464,5.57664
45,2,755.452,470.205,-1384.77,-404.79,36.2557,303.164,4.87549
45,100,715.553,271.961,-1371.68,-391.815,36.6809
45,101,500.949,277.954,-1382.65,-375.506,36.6708
45,102,774.435,474.701,-1384.11,-406.095,36.6576
45,103,329.395,326.205,-1394.25,-365.473,37.2114
45,104,544.104,336.145,-1384.92,-381.65,36.7045
45,105,907.18,263.335,-1361.46,-406.351,36.5503
45,106,779.738,468.548,-1383.38,-406.195,36.6718
45,107,434.099,338.365,-1390.47,-373.262,36.6986
45,108,515.851,525.098,-1400.64,-388.493,36.6317
45,109,581.9,179.904,-1371.29,-377.095,36.6987
45,110,435.214,292.627,-1386.97,-371.154,36.6934
46,0,702.824,351.834,-1378.24,-394.774,36.2794,303.04,0.00602344
46,1,703.139,535.254,-1392.44,-403.813,36.2805,302.466,5.3349
46,2,755.378,463.353,-1384.24,-404.446,36.2562,303.182,4.874
46,100,715.563,271.962,-1371.68,-391.816,36.6809
46,101,498.924,277.651,-1382.72,-375.334,36.669
46,102,773.928,473.029,-1384.01,-405.972,36.6608
46,103,326.291,325.648,-1394.34,-365.251,37.2312
46,104,544.565,334.69,-1384.79,-381.617,36.7046
46,105,909.645,263.122,-1361.32,-406.541,36.5423
46,106,781.19,467.893,-1383.26,-406.275,36.6728
46,107,434.19,340.474,-1390.63,-373.37,36.6986
46,108,517.105,523.813,-1400.48,-388.529,36.6333
46,109,584.148,179.988,-1371.19,-377.272,36.6987
46,110,435.191,294.779,-1387.13,-371.261,36.6979
47,0,702.823,351.837,-1378.24,-394.774,36.2794,303.04,0.00444536
47,1,703.126,528.141,-1391.89,-403.464,36.2785,302.465,5.11008
47,2,755.286,456.653,-1383.73,-404.107,36.2584,303.188,4.87089
47,100,715.242,272.419,-1371.73,-391.813,36.6808
47,101,496.932,277.311,-1382.8,-375.163,36.6691
47,102,773.351,471.077,-1383.89,-405.83,36.6645
47,103,323.266,325.105,-1394.42,-365.033,37.2498
47,104,544.996,333.332,-1384.67,-381.585,36.7046
47,105,912.08,262.86,-1361.16,-406.727,36.5343
47,106,783.195,467.507,-1383.13,-406.41,36.674
47,107,434.264,342.227,-1390.76,-373.459,36.6986
47,108,518.329,522.563,-1400.32,-388.564,36.6353
47,109,586.352,180.063,-1371.08,-377.446,36.6987
47,110,435.19,296.901,-1387.29,-371.366,36.7004
48,0,702.823,351.837,-1378.24,-394.774,36.2794,303.04,0.00478106
48,1,703.088,518.152,-1391.12,-402.972,36.2756,302.474,4.67214
48,2,755.134,446.541,-1382.95,-403.593,36.264,303.195,4.86711
48,100,714.446,273.251,-1371.83,-391.791,36.6808
48,101,493.947,276.657,-1382.89,-374.901,36.6693
48,102,772.484,468.086,-1383.7,-405.613,36.6712
48,103,319.693,324.478,-1394.52,-364.791,37.2796
48,104,545.789,330.832,-1384.44,-381.527,36.7048
48,105,915.99,262.603,-1360.93,-407.033,36.5222
48,106,786.723,467.707,-1382.98,-406.692,36.6743
48,107,434.38,344.937,-1390.95,-373.598,36.6986
48,108,519.866,520.993,-1400.12,-388.608,36.6377
48,109,589.628,180.163,-1370.93,-377.703,36.6987
48,110,435.247,300.135,-1387.53,-371.523,36.6994
48,111,885.647,573.749,-1385.91,-417.788,37.5121
49,0,702.825,351.835,-1378.24,-394.774,36.2794,303.039,0.00473067
49,1,703.059,511.943,-1390.64,-402.666,36.2742,302.476,4.46131
49,2,755.089,439.865,-1382.43,-403.255,36.271,303.195,4.86636
49,100,713.596,274.017,-1371.93,-391.762,36.6815
49,101,491.986,276.173,-1382.95,-374.726,36.6692
49,102,771.973,466.379,-1383.6,-405.488,36.6749
49,103,319.693,324.478,-1394.52,-364.791,37.2796
49,104,546.309,329.189,-1384.29,-381.488,36.7048
49,105,918.86,262.477,-1360.77,-407.261,36.5134
49,106,788.997,468.303,-1382.91,-406.898,36.6733
49,107,434.455,346.995,-1391.11,-373.702,36.6986
49,108,520.841,519.997,-1400,-388.635,36.6391
49,109,591.731,180.217,-1370.83,-377.868,36.6987
49,110,435.274,302.276,-1387.69,-371.628,36.699
49,111,881.17,569.884,-1385.91,-417.774,37.2569
50,0,702.824,351.835,-1378.24,-394.774,36.2794,303.04,0.0040525
50,1,703.035,506.173,-1390.2,-402.381,36.2732,302.479,4.24041
50,2,755.011,433.302,-1381.93,-402.925,36.272,303.19,4.86956
50,100,712.662,274.933,-1372.05,-391.733,36.6822
50,101,490.072,275.693,-1383.01,-374.555,36.669
50,102,771.448,464.626,-1383.49,-405.36,36.6782
50,103,319.693,324.478,-1394.52,-364.791,37.2796
50,104,546.744,327.818,-1384.16,-381.456,36.7049
50,105,921.656,262.353,-1360.61,-407.484,36.5044
50,106,790.917,469.109,-1382.88,-407.087,36.6717
50,107,434.521,349.088,-1391.26,-373.807,36.6986
50,108,521.973,518.84,-1399.85,-388.668,36.6406
50,109,593.779,180.267,-1370.74,-378.029,36.6987
50,110,435.297,304.372,-1387.85,-371.729,36.6988
50,111,874.412,564.051,-1385.91,-417.749,36.8559
51,0,702.824,351.834,-1378.24,-394.774,36.2794,303.039,0.00436288
51,1,703.026,500.614,-1389.77,-402.109,36.2709,302.484,4.01863
51,2,754.919,426.633,-1381.42,-402.59,36.2717,303.184,4.87125
51,100,711.748,276.323,-1372.2,-391.729,36.6831
51,101,488.133,275.205,-1383.07,-374.382,36.6688
51,102,770.828,462.552,-1383.37,-405.209,36.682
51,103,319.693,324.478,-1394.52,-364.791,37.2796
51,104,547.16,326.503,-1384.05,-381.426,36.705
51,105,924.49,262.225,-1360.45,-407.71,36.4958
51,106,792.397,469.963,-1382.87,-407.244,36.6698
51,107,434.597,350.87,-1391.39,-373.898,36.6986
51,108,523.216,517.57,-1399.7,-388.703,36.6424
51,109,595.829,180.318,-1370.64,-378.19,36.6987
51,110,435.317,306.502,-1388.01,-371.832,36.6987
51,111,868.2,558.697,-1385.91,-417.711,36.4741
52,0,702.824,351.834,-1378.24,-394.774,36.2794,303.039,0.00420169
52,1,703.008,495.4,-1389.36,-401.853,36.2687,302.488,3.79807
52,2,754.826,420.018,-1380.91,-402.257,36.2715,303.176,4.87282
52,100,710.624,278.056,-1372.38,-391.725,36.6845
52,101,486.208,274.722,-1383.13,-374.209,36.6686
52,102,770.197,460.419,-1383.23,-405.053,36.6865
52,103,319.693,324.478,-1394.52,-364.791,37.2796
52,104,547.607,325.095,-1383.92,-381.393,36.705
52,105,927.296,262.102,-1360.29,-407.933,36.4869
52,106,793.271,470.643,-1382.88,-407.346,36.6681
52,107,434.673,352.606,-1391.52,-373.987,36.6986
52,108,524.238,516.527,-1399.56,-388.733,36.6442
52,109,597.84,180.367,-1370.54,-378.347,36.6987
52,110,435.336,308.614,-1388.17,-371.935,36.6987
52,111,867.993,558.546,-1385.9,-417.664,36.4872
53,0,702.824,351.836,-1378.24,-394.774,36.2794,303.039,0.00502619
53,1,703,490.351,-1388.97,-401.604,36.2676,302.49,3.56804
53,2,754.731,413.186,-1380.38,-401.914,36.2714,303.174,4.87251
53,100,709.561,279.703,-1372.56,-391.722,36.686
53,101,484.224,274.224,-1383.18,-374.031,36.6676
53,102,769.667,458.552,-1383.12,-404.919,36.6907
53,103,320.653,323.296,-1394.39,-364.808,37.2796
53,104,548.186,323.267,-1383.75,-381.35,36.7051
53,105,930.186,261.971,-1360.12,-408.164,36.4779
53,106,793.512,470.885,-1382.88,-407.378,36.667
53,107,434.753,354.517,-1391.66,-374.084,36.6986
53,108,525.206,515.539,-1399.44,-388.76,36.6456
53,109,599.897,180.416,-1370.45,-378.508,36.6987
53,110,435.352,310.796,-1388.33,-372.04,36.6986
53,111,868.339,558.829,-1385.89,-417.605,36.5422
54,0,702.824,351.835,-1378.24,-394.774,36.2794,303.039,0.00456641
54,1,702.99,485.569,-1388.6,-401.369,36.2673,302.5,3.3448
54,2,754.637,406.277,-1379.85,-401.567,36.2713,303.171,4.87165
54,100,708.54,281.294,-1372.73,-391.719,36.6872
54,101,482.216,273.725,-1383.25,-373.85,36.6664
54,102,769.088,456.524,-1382.99,-404.777,36.6908
54,103,322.952,320.872,-1394.12,-364.841,37.2649
54,104,548.735,321.535,-1383.59,-381.31,36.7052
54,105,931.597,261.935,-1360.03,-408.283,36.4688
54,106,793.513,470.886,-1382.88,-407.378,36.667
54,107,434.844,356.816,-1391.83,-374.201,36.6986
54,108,526.208,514.513,-1399.31,-388.789,36.647
54,109,601.966,180.467,-1370.35,-378.67,36.6987
54,110,435.369,313.007,-1388.5,-372.147,36.6986
54,111,868.273,558.718,-1385.88,-417.535,36.575
55,0,702.824,351.834,-1378.24,-394.774,36.2794,303.039,0.0043048
55,1,702.937,481.203,-1388.27,-401.149,36.2677,302.635,3.14084
55,2,754.547,399.545,-1379.33,-401.229,36.2713,303.167,4.871
55,100,707.287,283.26,-1372.94,-391.716,36.6886
55,101,480.265,273.22,-1383.3,-373.674,36.6653
55,102,768.51,454.469,-1382.87,-404.635,36.6903
55,103,325.12,318.544,-1393.86,-364.87,37.2506
55,104,549.179,320.139,-1383.47,-381.277,36.7053
55,105,931.597,261.935,-1360.03,-408.283,36.4688
55,106,793.515,470.887,-1382.88,-407.378,36.6672
55,107,434.92,358.929,-1391.98,-374.308,36.6986
55,108,527.401,513.294,-1399.16,-388.823,36.6482
55,109,603.978,180.516,-1370.25,-378.828,36.6987
55,110,435.384,315.162,-1388.66,-372.252,36.6986
55,111,867.909,558.332,-1385.86,-417.458,36.5919
56,0,702.824,351.835,-1378.24,-394.774,36.2794,303.039,0.00427286
56,1,702.833,477.058,-1387.95,-400.936,36.2691,302.942,2.92258
56,2,754.455,392.924,-1378.82,-400.896,36.2712,303.164,4.87049
56,100,705.971,285.337,-1373.16,-391.714,36.6889
56,101,478.353,272.682,-1383.36,-373.499,36.6643
56,102,767.882,452.25,-1382.73,-404.48,36.6901
56,103,327.201,316.291,-1393.61,-364.895,37.236
56,104,549.588,318.846,-1383.35,-381.247,36.7054
56,105,931.597,261.935,-1360.03,-408.283,36.4688
56,106,793.516,470.887,-1382.88,-407.378,36.6673
56,107,434.976,360.798,-1392.12,-374.402,36.6986
56,108,528.691,511.974,-1399,-388.86,36.6491
56,109,605.956,180.563,-1370.16,-378.983,36.6987
56,110,435.402,317.283,-1388.82,-372.354,36.6986
56,111,867.377,557.813,-1385.85,-417.375,36.601
57,0,702.824,351.835,-1378.24,-394.774,36.2794,303.039,0.00465152
57,1,702.675,473.033,-1387.64,-400.724,36.2708,303.408,2.91755
57,2,754.365,386.177,-1378.31,-400.557,36.2712,303.16,4.87005
57,100,704.648,287.432,-1373.39,-391.712,36.689
57,101,476.425,272.042,-1383.4,-373.318,36.6631
57,102,767.332,450.324,-1382.61,-404.346,36.6899
57,103,329.504,313.838,-1393.33,-364.923,37.2186
57,104,550.052,317.38,-1383.22,-381.213,36.7054
57,105,931.597,261.935,-1360.03,-408.283,36.4688
57,106,793.369,470.628,-1382.87,-407.354,36.6674
57,107,435.002,362.792,-1392.27,-374.499,36.6986
57,108,529.742,510.896,-1398.86,-388.889,36.6499
57,109,607.979,180.613,-1370.07,-379.142,36.6987
57,110,435.422,319.446,-1388.98,-372.459,36.6986
57,111,866.74,557.22,-1385.83,-417.288,36.6061
58,0,702.823,351.836,-1378.24,-394.774,36.2794,303.039,0.00525482
58,1,702.449,469.206,-1387.36,-400.517,36.2724,303.999,2.68242
58,2,754.273,379.276,-1377.77,-400.21,36.2712,303.158,4.86966
58,100,703.295,289.575,-1373.62,-391.71,36.6892
58,101,474.467,271.35,-1383.45,-373.132,36.6617
58,102,766.778,448.405,-1382.5,-404.211,36.6897
58,103,332.068,311.184,-1393.04,-364.955,37.1977
58,104,550.652,315.485,-1383.04,-381.169,36.7055
58,105,931.597,261.935,-1360.03,-408.283,36.4688
58,106,792.957,470.087,-1382.85,-407.295,36.6685
58,107,435.029,364.946,-1392.43,-374.604,36.6986
58,108,530.719,509.895,-1398.74,-388.917,36.6505
58,109,610.061,180.665,-1369.97,-379.305,36.6987
58,110,435.444,321.66,-1389.15,-372.567,36.6986
58,111,865.933,556.471,-1385.82,-417.184,36.609
59,0,702.825,351.835,-1378.24,-394.774,36.2794,303.04,0.0048143
59,1,702.178,465.732,-1387.1,-400.324,36.2742,304.659,2.47087
59,2,754.181,372.451,-1377.25,-399.867,36.2714,303.155,4.86942
59,100,701.957,291.69,-1373.84,-391.708,36.6895
59,101,472.523,270.738,-1383.5,-372.95,36.6599
59,102,766.185,446.368,-1382.37,-404.068,36.6896
59,103,334.391,308.726,-1392.76,-364.98,37.1776
59,104,551.18,313.817,-1382.89,-381.13,36.7056
59,105,931.597,261.935,-1360.03,-408.283,36.4688
59,106,792.42,469.544,-1382.84,-407.226,36.6698
59,107,435.061,367.188,-1392.6,-374.714,36.6986
59,108,531.713,508.875,-1398.61,-388.945,36.6512
59,109,612.137,180.718,-1369.87,-379.468,36.6986
59,110,435.469,323.849,-1389.31,-372.674,36.6986
59,111,864.83,555.445,-1385.79,-417.046,36.6108
60,0,702.824,351.836,-1378.24,-394.774,36.2794,303.04,0.00431533
60,1,701.865,462.465,-1386.86,-400.137,36.2761,305.385,2.25933
60,2,754.091,365.74,-1376.73,-399.53,36.2713,303.153,4.86948
60,100,700.641,293.769,-1374.06,-391.705,36.6898
60,101,470.565,270.305,-1383.56,-372.775,36.6578
60,102,765.513,444.095,-1382.23,-403.908,36.6895
60,103,336.52,306.527,-1392.51,-365.007,37.16
60,104,551.639,312.364,-1382.76,-381.096,36.7057
60,105,930.571,262.526,-1360.13,-408.232,36.4688
60,106,791.758,468.943,-1382.82,-407.144,36.671
60,107,435.092,369.07,-1392.74,-374.806,36.6986
60,108,532.962,507.597,-1398.45,-388.981,36.6519
60,109,614.205,180.773,-1369.77,-379.63,36.6985
60,110,435.498,326.005,-1389.47,-372.779,36.6986
60,111,863.631,554.32,-1385.77,-416.897,36.612
61,0,702.824,351.836,-1378.24,-394.774,36.2794,303.039,0.00525533
61,1,701.506,459.353,-1386.64,-399.954,36.2786,306.167,2.2587
61,2,754.003,358.954,-1376.21,-399.189,36.2713,303.149,4.86922
61,100,699.306,295.87,-1374.29,-391.703,36.69
61,101,468.559,269.936,-1383.63,-372.6,36.6561
61,102,764.91,442.085,-1382.11,-403.765,36.6894
61,103,338.689,304.152,-1392.25,-365.029,37.1428
61,104,552.085,310.959,-1382.63,-381.063,36.7058
61,105,928.673,263.671,-1360.33,-408.126,36.479
61,106,791.059,468.363,-1382.81,-407.061,36.6722
61,107,435.123,370.958,-1392.88,-374.899,36.6986
61,108,534.243,506.287,-1398.29,-389.017,36.6529
61,109,616.308,180.813,-1369.67,-379.794,36.6985
61,110,435.531,328.186,-1389.64,-372.886,36.6986
61,111,862.446,553.209,-1385.74,-416.75,36.6128
62,0,702.824,351.835,-1378.24,-394.774,36.2794,303.039,0.00510793
62,1,701.092,456.371,-1386.43,-399.773,36.281,306.995,2.03524
62,2,753.911,352.169,-1375.69,-398.849,36.2713,303.148,4.869
62,100,697.972,297.969,-1374.51,-391.7,36.6904
62,101,466.561,269.532,-1383.7,-372.424,36.6544
62,102,764.322,440.137,-1381.99,-403.626,36.6893
62,103,341.044,301.708,-1391.97,-365.059,37.1236
62,104,552.589,309.368,-1382.49,-381.026,36.7058
62,105,926.78,264.83,-1360.52,-408.022,36.4893
62,106,790.159,467.598,-1382.8,-406.954,36.6735
62,107,435.16,372.993,-1393.03,-374.999,36.6986
62,108,535.335,505.168,-1398.15,-389.048,36.6537
62,109,618.413,180.839,-1369.57,-379.958,36.6985
62,110,435.566,330.377,-1389.8,-372.993,36.6986
62,111,861.218,552.091,-1385.72,-416.6,36.6135
63,0,702.824,351.835,-1378.24,-394.774,36.2794,303.039,0.00581542
63,1,700.666,453.483,-1386.23,-399.6,36.2762,307.875,2.0437
63,2,753.82,345.285,-1375.16,-398.503,36.2713,303.144,4.8688
63,100,696.616,300.1,-1374.74,-391.697,36.6907
63,101,464.586,268.973,-1383.75,-372.242,36.6525
63,102,763.706,438.084,-1381.87,-403.481,36.6893
63,103,343.294,299.233,-1391.7,-365.08,37.1045
63,104,553.18,307.505,-1382.32,-380.983,36.7059
63,105,924.862,266.016,-1360.72,-407.918,36.4996
63,106,788.895,466.521,-1382.78,-406.802,36.6754
63,107,435.205,375.331,-1393.21,-375.115,36.6986
63,108,536.358,504.12,-1398.02,-389.077,36.6544
63,109,620.555,180.848,-1369.47,-380.123,36.6985
63,110,435.609,332.656,-1389.97,-373.105,36.6986
63,111,859.93,551,-1385.7,-416.446,36.6141
64,0,702.825,351.834,-1378.24,-394.774,36.2794,303.04,0.00452038
64,1,700.249,450.901,-1386.05,-399.444,36.2707,308.765,1.8512
64,2,753.731,338.563,-1374.64,-398.165,36.2713,303.143,4.86868
64,100,695.288,302.182,-1374.96,-391.694,36.691
64,101,462.729,268.251,-1383.79,-372.061,36.6503
64,102,763.048,435.907,-1381.73,-403.326,36.6892
64,103,345.51,296.936,-1391.43,-365.108,37.0862
64,104,553.665,305.974,-1382.18,-380.947,36.706
64,105,922.992,267.182,-1360.92,-407.816,36.5099
64,106,787.663,465.465,-1382.76,-406.654,36.6777
64,107,435.251,377.333,-1393.36,-375.214,36.6986
64,108,537.411,503.042,-1397.88,-389.107,36.6551
64,109,622.648,180.848,-1369.37,-380.285,36.6985
64,110,435.659,334.909,-1390.14,-373.217,36.6986
64,111,858.644,549.968,-1385.68,-416.295,36.6148
65,0,702.825,351.834,-1378.24,-394.774,36.2794,303.04,0.00449775
65,1,699.72,448.384,-1385.88,-399.278,36.2712,309.73,1.87783
65,2,753.642,331.841,-1374.13,-397.828,36.2713,303.141,4.86856
65,100,693.961,304.259,-1375.18,-391.691,36.6913
65,101,460.907,267.442,-1383.82,-371.878,36.6478
65,102,762.427,433.928,-1381.62,-403.183,36.6891
65,103,347.651,294.532,-1391.17,-365.126,37.068
65,104,554.111,304.571,-1382.05,-380.915,36.7061
65,105,921.095,268.367,-1361.12,-407.715,36.5185
65,106,786.358,464.341,-1382.74,-406.497,36.6799
65,107,435.297,379.262,-1393.5,-375.31,36.6986
65,108,538.679,501.746,-1397.72,-389.143,36.6559
65,109,624.746,180.835,-1369.26,-380.446,36.6985
65,110,435.714,337.169,-1390.3,-373.329,36.6986
65,111,857.348,548.951,-1385.67,-416.145,36.6155
66,0,702.824,351.835,-1378.24,-394.774,36.2794,303.039,0.00523784
66,1,699.143,446.088,-1385.73,-399.118,36.2722,310.713,1.67525
66,2,753.553,325.011,-1373.6,-397.485,36.2713,303.138,4.86844
66,100,692.609,306.369,-1375.41,-391.688,36.6916
66,101,459.064,266.592,-1383.84,-371.692,36.6452
66,102,761.859,432.164,-1381.51,-403.055,36.689
66,103,349.754,291.982,-1390.89,-365.134,37.0498
66,104,554.553,303.172,-1381.92,-380.882,36.7061
66,105,919.111,269.59,-1361.32,-407.613,36.5242
66,106,784.978,463.149,-1382.72,-406.33,36.6823
66,107,435.346,381.295,-1393.65,-375.411,36.6986
66,108,539.896,500.499,-1397.57,-389.177,36.6569
66,109,626.882,180.817,-1369.16,-380.61,36.6985
66,110,435.775,339.443,-1390.47,-373.443,36.6986
66,111,856.038,547.907,-1385.65,-415.992,36.6162
67,0,702.824,351.835,-1378.24,-394.774,36.2794,303.04,0.00523509
67,1,698.513,443.805,-1385.59,-398.956,36.273,311.733,1.70408
67,2,753.464,318.178,-1373.08,-397.141,36.2714,303.137,4.86833
67,100,691.256,308.481,-1375.63,-391.684,36.6919
67,101,457.206,265.787,-1383.88,-371.506,36.6426
67,102,761.276,430.378,-1381.4,-402.925,36.6889
67,103,351.884,289.393,-1390.61,-365.142,37.0312
67,104,555.085,301.492,-1381.77,-380.843,36.7062
67,105,917.136,270.833,-1361.52,-407.512,36.5301
67,106,783.488,461.865,-1382.69,-406.151,36.6847
67,107,435.4,383.491,-1393.81,-375.52,36.6986
67,108,540.952,499.415,-1397.43,-389.207,36.6576
67,109,629.021,180.793,-1369.05,-380.774,36.6985
67,110,435.843,341.668,-1390.64,-373.554,36.6986
67,111,854.752,546.831,-1385.63,-415.839,36.6169
68,0,702.824,351.837,-1378.24,-394.774,36.2794,303.04,0.00516372
68,1,697.837,441.487,-1385.44,-398.787,36.2738,312.78,1.8087
68,2,753.376,311.455,-1372.56,-396.804,36.2714,303.137,4.86826
68,100,689.923,310.558,-1375.86,-391.68,36.6922
68,101,455.367,265.109,-1383.91,-371.326,36.6384
